date,open,high,low,close,volume,adjclose
1563543000,205.7899932861328,206.5,202.36000061035156,202.58999633789062,20929300,200.74264526367188
1563456600,204,205.8800048828125,203.6999969482422,205.66000366210938,18582200,203.78465270996094
1563370200,204.0500030517578,205.08999633789062,203.27000427246094,203.35000610351562,14107500,201.49571228027344
1563283800,204.58999633789062,206.11000061035156,203.5,204.5,16866800,202.63522338867188
1563197400,204.08999633789062,205.8699951171875,204,205.2100067138672,16947400,203.33876037597656
1562938200,202.4499969482422,204,202.1999969482422,203.3000030517578,17595200,201.44618225097656
1562851800,203.30999755859375,204.38999938964844,201.7100067138672,201.75,20191800,199.91030883789062
1562765400,201.85000610351562,203.72999572753906,201.55999755859375,203.22999572753906,17897100,201.37681579589844
1562679000,199.1999969482422,201.50999450683594,198.80999755859375,201.24000549316406,20578000,199.40496826171875
1562592600,200.80999755859375,201.39999389648438,198.41000366210938,200.02000427246094,25338600,198.19607543945312
1562333400,203.35000610351562,205.0800018310547,202.89999389648438,204.22999572753906,17265500,202.36767578125
1562160600,203.27999877929688,204.44000244140625,202.69000244140625,204.41000366210938,11362000,202.54605102539062
1562074200,201.41000366210938,203.1300048828125,201.36000061035156,202.72999572753906,16935200,200.88136291503906
1561987800,203.1699981689453,204.49000549316406,200.64999389648438,201.5500030517578,27316700,199.71214294433594
1561728600,198.67999267578125,199.5,197.0500030517578,197.9199981689453,31110600,196.11521911621094
1561642200,200.2899932861328,201.57000732421875,199.57000732421875,199.74000549316406,20899700,197.91864013671875
1561555800,197.77000427246094,200.99000549316406,197.35000610351562,199.8000030517578,26067500,197.97808837890625
1561469400,198.42999267578125,199.25999450683594,195.2899932861328,195.57000732421875,21070300,193.7866668701172
1561383000,198.5399932861328,200.16000366210938,198.1699981689453,198.5800018310547,18220400,196.7692108154297
1561123800,198.8000030517578,200.85000610351562,198.14999389648438,198.77999877929688,47800600,196.96737670898438
1561037400,200.3699951171875,200.61000061035156,198.02999877929688,199.4600067138672,21514000,197.6411895751953
1560951000,199.67999267578125,199.8800048828125,197.30999755859375,197.8699951171875,21124200,196.06568908691406
1560864600,196.0500030517578,200.2899932861328,195.2100067138672,198.4499969482422,26551000,196.64039611816406
1560778200,192.89999389648438,194.9600067138672,192.1699981689453,193.88999938964844,14669100,192.12197875976562
1560519000,191.5500030517578,193.58999633789062,190.3000030517578,192.74000549316406,18761500,190.9824676513672
1560432600,194.6999969482422,196.7899932861328,193.60000610351562,194.14999389648438,21674600,192.3795928955078
1560346200,193.9499969482422,195.97000122070312,193.38999938964844,194.19000244140625,18221800,192.41925048828125
1560259800,194.86000061035156,196,193.60000610351562,194.80999755859375,26932900,193.03358459472656
1560173400,191.80999755859375,195.3699951171875,191.6199951171875,192.5800018310547,26220900,190.8239288330078
1559914200,186.50999450683594,191.9199981689453,185.77000427246094,190.14999389648438,30684400,188.41607666015625
1559827800,183.0800018310547,185.47000122070312,182.14999389648438,185.22000122070312,22526300,183.53103637695312
1559741400,184.27999877929688,184.99000549316406,181.13999938964844,182.5399932861328,29773400,180.87545776367188
1559655000,175.44000244140625,179.8300018310547,174.52000427246094,179.63999938964844,30968000,178.00192260742188
1559568600,175.60000610351562,177.9199981689453,170.27000427246094,173.3000030517578,40396100,171.7197265625
1559309400,176.22999572753906,177.99000549316406,174.99000549316406,175.07000732421875,27043600,173.47360229492188
1559223000,177.9499969482422,179.22999572753906,176.6699981689453,178.3000030517578,21218400,176.6741485595703
1559136600,176.4199981689453,179.35000610351562,176,177.3800048828125,28481200,175.7625274658203
1559050200,178.9199981689453,180.58999633789062,177.91000366210938,178.22999572753906,27948200,176.6047821044922
1558704600,180.1999969482422,182.13999938964844,178.6199951171875,178.97000122070312,23714700,177.33804321289062
1558618200,179.8000030517578,180.5399932861328,177.80999755859375,179.66000366210938,36529700,178.02174377441406
1558531800,184.66000366210938,185.7100067138672,182.5500030517578,182.77999877929688,29748600,181.11328125
1558445400,185.22000122070312,188,184.6999969482422,186.60000610351562,28364800,184.89846801757812
1558359000,183.52000427246094,184.35000610351562,180.27999877929688,183.08999633789062,38612300,181.42047119140625
1558099800,186.92999267578125,190.89999389648438,186.75999450683594,189,32879100,187.27658081054688
1558013400,189.91000366210938,192.47000122070312,188.83999633789062,190.0800018310547,33031400,188.3467254638672
1557927000,186.27000427246094,191.75,186.02000427246094,190.9199981689453,26544700,189.17906188964844
1557840600,186.41000366210938,189.6999969482422,185.41000366210938,188.66000366210938,36529700,186.93966674804688
1557754200,187.7100067138672,189.47999572753906,182.85000610351562,185.72000122070312,57430600,184.0264892578125
1557495000,197.4199981689453,198.85000610351562,192.77000427246094,197.17999267578125,41208700,195.38197326660156
1557408600,200.39999389648438,201.67999267578125,196.66000366210938,200.72000122070312,34908600,198.126708984375
1557322200,201.89999389648438,205.33999633789062,201.75,202.89999389648438,26339500,200.27853393554688
1557235800,205.8800048828125,207.4199981689453,200.8300018310547,202.86000061035156,38763700,200.23907470703125
1557149400,204.2899932861328,208.83999633789062,203.5,208.47999572753906,32443100,205.78646850585938
1556890200,210.88999938964844,211.83999633789062,210.22999572753906,211.75,20892400,209.01422119140625
1556803800,209.83999633789062,212.64999389648438,208.1300048828125,209.14999389648438,31996300,206.4477996826172
1556717400,209.8800048828125,215.30999755859375,209.22999572753906,210.52000427246094,64827300,207.80010986328125
1556631000,203.05999755859375,203.39999389648438,199.11000061035156,200.6699981689453,46534900,198.07736206054688
1556544600,204.39999389648438,205.97000122070312,203.86000061035156,204.61000061035156,22204700,201.96646118164062
1556285400,204.89999389648438,205,202.1199951171875,204.3000030517578,18649100,201.66046142578125
1556199000,206.8300018310547,207.75999450683594,205.1199951171875,205.27999877929688,18543200,202.6278076171875
1556112600,207.36000061035156,208.47999572753906,207.0500030517578,207.16000366210938,17540600,204.48350524902344
1556026200,204.42999267578125,207.75,203.89999389648438,207.47999572753906,23323000,204.7993621826172
1555939800,202.8300018310547,204.94000244140625,202.33999633789062,204.52999877929688,19439500,201.8874969482422
1555594200,203.1199951171875,204.14999389648438,202.52000427246094,203.86000061035156,24195800,201.2261505126953
1555507800,199.5399932861328,203.3800048828125,198.61000061035156,203.1300048828125,28906800,200.50558471679688
1555421400,199.4600067138672,201.3699951171875,198.55999755859375,199.25,25696400,196.6757049560547
1555335000,198.5800018310547,199.85000610351562,198.00999450683594,199.22999572753906,17536600,196.6559600830078
1555075800,199.1999969482422,200.13999938964844,196.2100067138672,198.8699951171875,27760700,196.3006134033203
1554989400,200.85000610351562,201,198.44000244140625,198.9499969482422,20900800,196.37957763671875
1554903000,198.67999267578125,200.74000549316406,198.17999267578125,200.6199951171875,21695300,198.02798461914062
1554816600,200.32000732421875,202.85000610351562,199.22999572753906,199.5,35768200,196.92247009277344
1554730200,196.4199981689453,200.22999572753906,196.33999633789062,200.10000610351562,25881700,197.51470947265625
1554471000,196.4499969482422,197.10000610351562,195.92999267578125,197,18526600,194.4547576904297
1554384600,194.7899932861328,196.3699951171875,193.13999938964844,195.69000244140625,19114300,193.16168212890625
1554298200,193.25,196.5,193.14999389648438,195.35000610351562,23271800,192.82611083984375
1554211800,191.08999633789062,194.4600067138672,191.0500030517578,194.02000427246094,22765700,191.51329040527344
1554125400,191.63999938964844,191.67999267578125,188.3800048828125,191.24000549316406,27862000,188.7692108154297
1553866200,189.8300018310547,190.0800018310547,188.5399932861328,189.9499969482422,23564000,187.49586486816406
1553779800,188.9499969482422,189.55999755859375,187.52999877929688,188.72000122070312,20780400,186.28173828125
1553693400,188.75,189.75999450683594,186.5500030517578,188.47000122070312,29848400,186.03497314453125
1553607000,191.66000366210938,192.8800048828125,184.5800018310547,186.7899932861328,49800500,184.37667846679688
1553520600,191.50999450683594,191.97999572753906,186.60000610351562,188.74000549316406,43845300,186.30148315429688
1553261400,195.33999633789062,197.69000244140625,190.77999877929688,191.0500030517578,42407700,188.58164978027344
1553175000,190.02000427246094,196.3300018310547,189.80999755859375,195.08999633789062,51034200,192.56942749023438
1553088600,186.22999572753906,189.49000549316406,184.72999572753906,188.16000366210938,31035200,185.72898864746094
1553002200,188.35000610351562,188.99000549316406,185.9199981689453,186.52999877929688,31646400,184.12005615234375
1552915800,185.8000030517578,188.38999938964844,185.7899932861328,188.02000427246094,26219800,185.59080505371094
1552656600,184.85000610351562,187.3300018310547,183.74000549316406,186.1199951171875,39042900,183.71533203125
1552570200,183.89999389648438,184.10000610351562,182.55999755859375,183.72999572753906,23579500,181.35621643066406
1552483800,182.25,183.3000030517578,180.9199981689453,181.7100067138672,31032500,179.36231994628906
1552397400,180,182.6699981689453,179.3699951171875,180.91000366210938,32467600,178.57266235351562
1552311000,175.49000549316406,179.1199951171875,175.35000610351562,178.89999389648438,32011000,176.58860778808594
1552055400,170.32000732421875,173.07000732421875,169.5,172.91000366210938,23999400,170.676025390625
1551969000,173.8699951171875,174.44000244140625,172.02000427246094,172.5,24796400,170.2713165283203
1551882600,174.6699981689453,175.49000549316406,173.94000244140625,174.52000427246094,20810400,172.26522827148438
1551796200,175.94000244140625,176,174.5399932861328,175.52999877929688,19737400,173.2621612548828
1551709800,175.69000244140625,177.75,173.97000122070312,175.85000610351562,27436200,173.57803344726562
1551450600,174.27999877929688,175.14999389648438,172.88999938964844,174.97000122070312,25886200,172.70938110351562
1551364200,174.32000732421875,174.91000366210938,172.9199981689453,173.14999389648438,28215400,170.9129180908203
1551277800,173.2100067138672,175,172.72999572753906,174.8699951171875,27835400,172.61068725585938
1551191400,173.7100067138672,175.3000030517578,173.1699981689453,174.3300018310547,17070200,172.07766723632812
1551105000,174.16000366210938,175.8699951171875,173.9499969482422,174.22999572753906,21873400,171.9789581298828
1550845800,171.5800018310547,173,171.3800048828125,172.97000122070312,18913200,170.7352294921875
1550759400,171.8000030517578,172.3699951171875,170.3000030517578,171.05999755859375,17249700,168.8499298095703
1550673000,171.19000244140625,173.32000732421875,170.99000549316406,172.02999877929688,26114400,169.80738830566406
1550586600,169.7100067138672,171.44000244140625,169.49000549316406,170.92999267578125,18972800,168.72158813476562
1550241000,171.25,171.6999969482422,169.75,170.4199981689453,24626800,168.21820068359375
1550154600,169.7100067138672,171.25999450683594,169.3800048828125,170.8000030517578,21835700,168.59329223632812
1550068200,171.38999938964844,172.47999572753906,169.9199981689453,170.17999267578125,22490200,167.9812774658203
1549981800,170.10000610351562,171,169.6999969482422,170.88999938964844,22283500,168.68211364746094
1549895400,171.0500030517578,171.2100067138672,169.25,169.42999267578125,20993400,167.240966796875
1549636200,168.99000549316406,170.66000366210938,168.4199981689453,170.41000366210938,23820000,168.2083282470703
1549549800,172.39999389648438,173.94000244140625,170.33999633789062,170.94000244140625,31741700,168.0109100341797
1549463400,174.64999389648438,175.57000732421875,172.85000610351562,174.24000549316406,28239600,171.25436401367188
1549377000,172.86000061035156,175.0800018310547,172.35000610351562,174.17999267578125,36101600,171.1953887939453
1549290600,167.41000366210938,171.66000366210938,167.27999877929688,171.25,31495500,168.31558227539062
1549031400,166.9600067138672,168.97999572753906,165.92999267578125,166.52000427246094,32668100,163.66664123535156
1548945000,166.11000061035156,169,164.55999755859375,166.44000244140625,40739600,163.58799743652344
1548858600,163.25,166.14999389648438,160.22999572753906,165.25,61109800,162.4184112548828
1548772200,156.25,158.1300048828125,154.11000061035156,154.67999267578125,41587200,152.02951049804688
1548685800,155.7899932861328,156.3300018310547,153.66000366210938,156.3000030517578,26192100,153.62176513671875
1548426600,155.47999572753906,158.1300048828125,154.32000732421875,157.75999450683594,33535500,155.05674743652344
1548340200,154.11000061035156,154.47999572753906,151.74000549316406,152.6999969482422,25441500,150.08343505859375
1548253800,154.14999389648438,155.13999938964844,151.6999969482422,153.9199981689453,23130600,151.2825469970703
1548167400,156.41000366210938,156.72999572753906,152.6199951171875,153.3000030517578,30394000,150.6731719970703
1547821800,157.5,157.8800048828125,155.97999572753906,156.82000732421875,33751000,154.1328582763672
1547735400,154.1999969482422,157.66000366210938,153.25999450683594,155.86000061035156,29821200,153.18930053710938
1547649000,153.0800018310547,155.8800048828125,153,154.94000244140625,30569700,152.2850799560547
1547562600,150.27000427246094,153.38999938964844,150.0500030517578,153.07000732421875,28710900,150.44712829589844
1547476200,150.85000610351562,151.27000427246094,149.22000122070312,150,32439200,147.42971801757812
1547217000,152.8800048828125,153.6999969482422,151.50999450683594,152.2899932861328,27023200,149.6804656982422
1547130600,152.5,153.97000122070312,150.86000061035156,153.8000030517578,35780700,151.1646270751953
1547044200,151.2899932861328,154.52999877929688,149.6300048828125,153.30999755859375,45099100,150.6829833984375
1546957800,149.55999755859375,151.82000732421875,148.52000427246094,150.75,41025300,148.1668701171875
1546871400,148.6999969482422,148.8300018310547,145.89999389648438,147.92999267578125,54777800,145.39520263671875
1546612200,144.52999877929688,148.5500030517578,143.8000030517578,148.25999450683594,58607100,145.71951293945312
1546525800,143.97999572753906,145.72000122070312,142,142.19000244140625,91312200,139.7535400390625
1546439400,154.88999938964844,158.85000610351562,154.22999572753906,157.9199981689453,37039700,155.21400451660156
1546266600,158.52999877929688,159.36000061035156,156.47999572753906,157.74000549316406,35003500,155.037109375
1546007400,157.5,158.52000427246094,154.5500030517578,156.22999572753906,42291400,153.552978515625
1545921000,155.83999633789062,156.77000427246094,150.07000732421875,156.14999389648438,53117100,153.47433471679688
1545834600,148.3000030517578,157.22999572753906,146.72000122070312,157.1699981689453,58582500,154.4768524169922
